name	term	lev	seq	value
"response to heat"	GO:0009408	2	AIPGENE8290	0
"response to heat"	GO:0009408	2	AIPGENE8554	0
"response to heat"	GO:0009408	2	AIPGENE9551	0
"response to heat"	GO:0009408	2	AIPGENE10193	0
"response to heat"	GO:0009408	2	AIPGENE11173	0
"response to heat"	GO:0009408	2	AIPGENE11645	0
"response to heat"	GO:0009408	2	AIPGENE11776	0
"response to heat"	GO:0009408	2	AIPGENE12129	0
"response to heat"	GO:0009408	2	AIPGENE12171	0
"response to heat"	GO:0009408	2	AIPGENE12984	0
"response to heat"	GO:0009408	2	AIPGENE13245	0
"response to heat"	GO:0009408	2	AIPGENE13278	0
"response to heat"	GO:0009408	2	AIPGENE14937	0
"response to heat"	GO:0009408	2	AIPGENE15458	0
"response to heat"	GO:0009408	2	AIPGENE16111	0
"response to heat"	GO:0009408	2	AIPGENE16589	0
"response to heat"	GO:0009408	2	AIPGENE17341	0
"response to heat"	GO:0009408	2	AIPGENE18483	1
"response to heat"	GO:0009408	2	AIPGENE18522	0
"response to heat"	GO:0009408	2	AIPGENE18827	1
"response to heat"	GO:0009408	2	AIPGENE19387	0
"response to heat"	GO:0009408	2	AIPGENE19398	0
"response to heat"	GO:0009408	2	AIPGENE19400	0
"response to heat"	GO:0009408	2	AIPGENE23467	0
"response to heat"	GO:0009408	2	AIPGENE26086	0
"response to heat"	GO:0009408	2	AIPGENE26282	0
"response to heat"	GO:0009408	2	AIPGENE27763	0
"response to heat"	GO:0009408	2	AIPGENE28472	0
"response to heat"	GO:0009408	2	AIPGENE28498	0
"response to heat"	GO:0009408	2	AIPGENE29086	0
"defense response"	GO:0006952	2	AIPGENE260	0
"defense response"	GO:0006952	2	AIPGENE457	0
"defense response"	GO:0006952	2	AIPGENE509	0
"defense response"	GO:0006952	2	AIPGENE511	0
"defense response"	GO:0006952	2	AIPGENE595	0
"defense response"	GO:0006952	2	AIPGENE637	0
"defense response"	GO:0006952	2	AIPGENE911	0
"defense response"	GO:0006952	2	AIPGENE1009	0
"defense response"	GO:0006952	2	AIPGENE1046	0
"defense response"	GO:0006952	2	AIPGENE1160	1
"defense response"	GO:0006952	2	AIPGENE1229	0
"defense response"	GO:0006952	2	AIPGENE1364	0
"defense response"	GO:0006952	2	AIPGENE1424	0
"defense response"	GO:0006952	2	AIPGENE1443	0
"defense response"	GO:0006952	2	AIPGENE1494	0
"defense response"	GO:0006952	2	AIPGENE1516	0
"defense response"	GO:0006952	2	AIPGENE1629	0
"defense response"	GO:0006952	2	AIPGENE1662	0
"defense response"	GO:0006952	2	AIPGENE1763	0
"defense response"	GO:0006952	2	AIPGENE1788	0
"defense response"	GO:0006952	2	AIPGENE1834	0
"defense response"	GO:0006952	2	AIPGENE1852	0
"defense response"	GO:0006952	2	AIPGENE1912	0
"defense response"	GO:0006952	2	AIPGENE2162	1
"defense response"	GO:0006952	2	AIPGENE2164	1
"defense response"	GO:0006952	2	AIPGENE2264	0
"defense response"	GO:0006952	2	AIPGENE2265	0
"defense response"	GO:0006952	2	AIPGENE2314	0
"defense response"	GO:0006952	2	AIPGENE2377	1
"defense response"	GO:0006952	2	AIPGENE2438	0
"defense response"	GO:0006952	2	AIPGENE2485	0
"defense response"	GO:0006952	2	AIPGENE2683	1
"defense response"	GO:0006952	2	AIPGENE2695	0
"defense response"	GO:0006952	2	AIPGENE2761	0
"defense response"	GO:0006952	2	AIPGENE3054	0
"defense response"	GO:0006952	2	AIPGENE3084	0
"defense response"	GO:0006952	2	AIPGENE3182	0
"defense response"	GO:0006952	2	AIPGENE3217	0
"defense response"	GO:0006952	2	AIPGENE3280	0
"defense response"	GO:0006952	2	AIPGENE3285	0
"defense response"	GO:0006952	2	AIPGENE3465	1
"defense response"	GO:0006952	2	AIPGENE3569	1
"defense response"	GO:0006952	2	AIPGENE3595	0
"defense response"	GO:0006952	2	AIPGENE3692	0
"defense response"	GO:0006952	2	AIPGENE3837	0
"defense response"	GO:0006952	2	AIPGENE3847	1
"defense response"	GO:0006952	2	AIPGENE3963	1
"defense response"	GO:0006952	2	AIPGENE4057	0
"defense response"	GO:0006952	2	AIPGENE4214	1
"defense response"	GO:0006952	2	AIPGENE4216	0
"defense response"	GO:0006952	2	AIPGENE4659	0
"defense response"	GO:0006952	2	AIPGENE4897	0
"defense response"	GO:0006952	2	AIPGENE5126	0
"defense response"	GO:0006952	2	AIPGENE5220	0
"defense response"	GO:0006952	2	AIPGENE5281	0
"defense response"	GO:0006952	2	AIPGENE5286	1
"defense response"	GO:0006952	2	AIPGENE5344	0
"defense response"	GO:0006952	2	AIPGENE5349	1
"defense response"	GO:0006952	2	AIPGENE5546	0
"defense response"	GO:0006952	2	AIPGENE5548	0
"defense response"	GO:0006952	2	AIPGENE5563	0
"defense response"	GO:0006952	2	AIPGENE5656	0
"defense response"	GO:0006952	2	AIPGENE5861	1
"defense response"	GO:0006952	2	AIPGENE6200	0
"defense response"	GO:0006952	2	AIPGENE6249	0
"defense response"	GO:0006952	2	AIPGENE6313	0
"defense response"	GO:0006952	2	AIPGENE6703	0
"defense response"	GO:0006952	2	AIPGENE6867	0
"defense response"	GO:0006952	2	AIPGENE6937	0
"defense response"	GO:0006952	2	AIPGENE6984	0
"defense response"	GO:0006952	2	AIPGENE6987	1
"defense response"	GO:0006952	2	AIPGENE7086	1
"defense response"	GO:0006952	2	AIPGENE7204	0
"defense response"	GO:0006952	2	AIPGENE7224	0
"defense response"	GO:0006952	2	AIPGENE7249	0
"defense response"	GO:0006952	2	AIPGENE7322	0
"defense response"	GO:0006952	2	AIPGENE7323	0
"defense response"	GO:0006952	2	AIPGENE7394	0
"defense response"	GO:0006952	2	AIPGENE7418	0
"defense response"	GO:0006952	2	AIPGENE7463	0
"defense response"	GO:0006952	2	AIPGENE7481	0
"defense response"	GO:0006952	2	AIPGENE7601	0
"defense response"	GO:0006952	2	AIPGENE8088	1
"defense response"	GO:0006952	2	AIPGENE8226	0
"defense response"	GO:0006952	2	AIPGENE8731	1
"defense response"	GO:0006952	2	AIPGENE8761	0
"defense response"	GO:0006952	2	AIPGENE8848	1
"defense response"	GO:0006952	2	AIPGENE8933	0
"defense response"	GO:0006952	2	AIPGENE8976	1
"defense response"	GO:0006952	2	AIPGENE9043	0
"defense response"	GO:0006952	2	AIPGENE9298	0
"defense response"	GO:0006952	2	AIPGENE9407	0
"defense response"	GO:0006952	2	AIPGENE9466	0
"defense response"	GO:0006952	2	AIPGENE9518	0
"defense response"	GO:0006952	2	AIPGENE9856	1
"defense response"	GO:0006952	2	AIPGENE10002	1
"defense response"	GO:0006952	2	AIPGENE10038	0
"defense response"	GO:0006952	2	AIPGENE10160	1
"defense response"	GO:0006952	2	AIPGENE10180	1
"defense response"	GO:0006952	2	AIPGENE10183	0
"defense response"	GO:0006952	2	AIPGENE10644	1
"defense response"	GO:0006952	2	AIPGENE10691	0
"defense response"	GO:0006952	2	AIPGENE10708	1
"defense response"	GO:0006952	2	AIPGENE10914	0
"defense response"	GO:0006952	2	AIPGENE10969	0
"defense response"	GO:0006952	2	AIPGENE11173	0
"defense response"	GO:0006952	2	AIPGENE11410	0
"defense response"	GO:0006952	2	AIPGENE11436	0
"defense response"	GO:0006952	2	AIPGENE11472	0
"defense response"	GO:0006952	2	AIPGENE11521	0
"defense response"	GO:0006952	2	AIPGENE11596	0
"defense response"	GO:0006952	2	AIPGENE11927	0
"defense response"	GO:0006952	2	AIPGENE12002	0
"defense response"	GO:0006952	2	AIPGENE12053	0
"defense response"	GO:0006952	2	AIPGENE12099	0
"defense response"	GO:0006952	2	AIPGENE12198	0
"defense response"	GO:0006952	2	AIPGENE12432	0
"defense response"	GO:0006952	2	AIPGENE12546	0
"defense response"	GO:0006952	2	AIPGENE12558	0
"defense response"	GO:0006952	2	AIPGENE12561	0
"defense response"	GO:0006952	2	AIPGENE12725	0
"defense response"	GO:0006952	2	AIPGENE13025	0
"defense response"	GO:0006952	2	AIPGENE13143	0
"defense response"	GO:0006952	2	AIPGENE13148	1
"defense response"	GO:0006952	2	AIPGENE13251	0
"defense response"	GO:0006952	2	AIPGENE13405	0
"defense response"	GO:0006952	2	AIPGENE13430	0
"defense response"	GO:0006952	2	AIPGENE13503	0
"defense response"	GO:0006952	2	AIPGENE13619	0
"defense response"	GO:0006952	2	AIPGENE13712	1
"defense response"	GO:0006952	2	AIPGENE13713	0
"defense response"	GO:0006952	2	AIPGENE13835	0
"defense response"	GO:0006952	2	AIPGENE13846	0
"defense response"	GO:0006952	2	AIPGENE13921	1
"defense response"	GO:0006952	2	AIPGENE14100	0
"defense response"	GO:0006952	2	AIPGENE14367	0
"defense response"	GO:0006952	2	AIPGENE14464	0
"defense response"	GO:0006952	2	AIPGENE14471	1
"defense response"	GO:0006952	2	AIPGENE14605	0
"defense response"	GO:0006952	2	AIPGENE14653	0
"defense response"	GO:0006952	2	AIPGENE14662	0
"defense response"	GO:0006952	2	AIPGENE14887	1
"defense response"	GO:0006952	2	AIPGENE14903	0
"defense response"	GO:0006952	2	AIPGENE15094	1
"defense response"	GO:0006952	2	AIPGENE15101	0
"defense response"	GO:0006952	2	AIPGENE15148	0
"defense response"	GO:0006952	2	AIPGENE15226	0
"defense response"	GO:0006952	2	AIPGENE15465	1
"defense response"	GO:0006952	2	AIPGENE15640	0
"defense response"	GO:0006952	2	AIPGENE15647	0
"defense response"	GO:0006952	2	AIPGENE15665	0
"defense response"	GO:0006952	2	AIPGENE15877	0
"defense response"	GO:0006952	2	AIPGENE16022	0
"defense response"	GO:0006952	2	AIPGENE16026	0
"defense response"	GO:0006952	2	AIPGENE16119	0
"defense response"	GO:0006952	2	AIPGENE16132	1
"defense response"	GO:0006952	2	AIPGENE16133	0
"defense response"	GO:0006952	2	AIPGENE16356	1
"defense response"	GO:0006952	2	AIPGENE16481	0
"defense response"	GO:0006952	2	AIPGENE16499	0
"defense response"	GO:0006952	2	AIPGENE16678	1
"defense response"	GO:0006952	2	AIPGENE17013	0
"defense response"	GO:0006952	2	AIPGENE17150	0
"defense response"	GO:0006952	2	AIPGENE17172	0
"defense response"	GO:0006952	2	AIPGENE17207	0
"defense response"	GO:0006952	2	AIPGENE17236	0
"defense response"	GO:0006952	2	AIPGENE17238	0
"defense response"	GO:0006952	2	AIPGENE17242	0
"defense response"	GO:0006952	2	AIPGENE17369	0
"defense response"	GO:0006952	2	AIPGENE17583	0
"defense response"	GO:0006952	2	AIPGENE17593	1
"defense response"	GO:0006952	2	AIPGENE17608	0
"defense response"	GO:0006952	2	AIPGENE17611	1
"defense response"	GO:0006952	2	AIPGENE17635	0
"defense response"	GO:0006952	2	AIPGENE17643	1
"defense response"	GO:0006952	2	AIPGENE17735	0
"defense response"	GO:0006952	2	AIPGENE17787	0
"defense response"	GO:0006952	2	AIPGENE17808	0
"defense response"	GO:0006952	2	AIPGENE17987	1
"defense response"	GO:0006952	2	AIPGENE18206	0
"defense response"	GO:0006952	2	AIPGENE18237	0
"defense response"	GO:0006952	2	AIPGENE18372	0
"defense response"	GO:0006952	2	AIPGENE18441	0
"defense response"	GO:0006952	2	AIPGENE18458	0
"defense response"	GO:0006952	2	AIPGENE18516	0
"defense response"	GO:0006952	2	AIPGENE18569	1
"defense response"	GO:0006952	2	AIPGENE18697	0
"defense response"	GO:0006952	2	AIPGENE18705	1
"defense response"	GO:0006952	2	AIPGENE18872	1
"defense response"	GO:0006952	2	AIPGENE19169	1
"defense response"	GO:0006952	2	AIPGENE19174	1
"defense response"	GO:0006952	2	AIPGENE19177	0
"defense response"	GO:0006952	2	AIPGENE19243	0
"defense response"	GO:0006952	2	AIPGENE19484	0
"defense response"	GO:0006952	2	AIPGENE19488	0
"defense response"	GO:0006952	2	AIPGENE19606	0
"defense response"	GO:0006952	2	AIPGENE19940	0
"defense response"	GO:0006952	2	AIPGENE20056	0
"defense response"	GO:0006952	2	AIPGENE20085	0
"defense response"	GO:0006952	2	AIPGENE20239	0
"defense response"	GO:0006952	2	AIPGENE20609	0
"defense response"	GO:0006952	2	AIPGENE20610	1
"defense response"	GO:0006952	2	AIPGENE20637	0
"defense response"	GO:0006952	2	AIPGENE20729	1
"defense response"	GO:0006952	2	AIPGENE20776	1
"defense response"	GO:0006952	2	AIPGENE20835	0
"defense response"	GO:0006952	2	AIPGENE20962	0
"defense response"	GO:0006952	2	AIPGENE20994	1
"defense response"	GO:0006952	2	AIPGENE21296	0
"defense response"	GO:0006952	2	AIPGENE21359	0
"defense response"	GO:0006952	2	AIPGENE21366	0
"defense response"	GO:0006952	2	AIPGENE21650	0
"defense response"	GO:0006952	2	AIPGENE21774	0
"defense response"	GO:0006952	2	AIPGENE21881	0
"defense response"	GO:0006952	2	AIPGENE22073	0
"defense response"	GO:0006952	2	AIPGENE22085	0
"defense response"	GO:0006952	2	AIPGENE22220	0
"defense response"	GO:0006952	2	AIPGENE22253	1
"defense response"	GO:0006952	2	AIPGENE22255	0
"defense response"	GO:0006952	2	AIPGENE22292	0
"defense response"	GO:0006952	2	AIPGENE22320	0
"defense response"	GO:0006952	2	AIPGENE22329	0
"defense response"	GO:0006952	2	AIPGENE22384	0
"defense response"	GO:0006952	2	AIPGENE22390	1
"defense response"	GO:0006952	2	AIPGENE22784	1
"defense response"	GO:0006952	2	AIPGENE23012	0
"defense response"	GO:0006952	2	AIPGENE23095	0
"defense response"	GO:0006952	2	AIPGENE23259	0
"defense response"	GO:0006952	2	AIPGENE23262	0
"defense response"	GO:0006952	2	AIPGENE23293	0
"defense response"	GO:0006952	2	AIPGENE23347	0
"defense response"	GO:0006952	2	AIPGENE23620	0
"defense response"	GO:0006952	2	AIPGENE23737	1
"defense response"	GO:0006952	2	AIPGENE23794	0
"defense response"	GO:0006952	2	AIPGENE24051	0
"defense response"	GO:0006952	2	AIPGENE24119	0
"defense response"	GO:0006952	2	AIPGENE24394	0
"defense response"	GO:0006952	2	AIPGENE24409	0
"defense response"	GO:0006952	2	AIPGENE24469	0
"defense response"	GO:0006952	2	AIPGENE24851	0
"defense response"	GO:0006952	2	AIPGENE24977	0
"defense response"	GO:0006952	2	AIPGENE24985	0
"defense response"	GO:0006952	2	AIPGENE25081	1
"defense response"	GO:0006952	2	AIPGENE25087	0
"defense response"	GO:0006952	2	AIPGENE25109	0
"defense response"	GO:0006952	2	AIPGENE25271	0
"defense response"	GO:0006952	2	AIPGENE25395	0
"defense response"	GO:0006952	2	AIPGENE25409	0
"defense response"	GO:0006952	2	AIPGENE25564	0
"defense response"	GO:0006952	2	AIPGENE25570	1
"defense response"	GO:0006952	2	AIPGENE25603	0
"defense response"	GO:0006952	2	AIPGENE25644	1
"defense response"	GO:0006952	2	AIPGENE25710	0
"defense response"	GO:0006952	2	AIPGENE25924	0
"defense response"	GO:0006952	2	AIPGENE26056	0
"defense response"	GO:0006952	2	AIPGENE26068	0
"defense response"	GO:0006952	2	AIPGENE26108	0
"defense response"	GO:0006952	2	AIPGENE26112	0
"defense response"	GO:0006952	2	AIPGENE26282	0
"defense response"	GO:0006952	2	AIPGENE26343	0
"defense response"	GO:0006952	2	AIPGENE26753	0
"defense response"	GO:0006952	2	AIPGENE26795	0
"defense response"	GO:0006952	2	AIPGENE26797	0
"defense response"	GO:0006952	2	AIPGENE26829	0
"defense response"	GO:0006952	2	AIPGENE27071	0
"defense response"	GO:0006952	2	AIPGENE27112	0
"defense response"	GO:0006952	2	AIPGENE27191	1
"defense response"	GO:0006952	2	AIPGENE27292	0
"defense response"	GO:0006952	2	AIPGENE27506	0
"defense response"	GO:0006952	2	AIPGENE27523	1
"defense response"	GO:0006952	2	AIPGENE27555	0
"defense response"	GO:0006952	2	AIPGENE27812	0
"defense response"	GO:0006952	2	AIPGENE27927	0
"defense response"	GO:0006952	2	AIPGENE28200	0
"defense response"	GO:0006952	2	AIPGENE28480	0
"defense response"	GO:0006952	2	AIPGENE28544	0
"defense response"	GO:0006952	2	AIPGENE28578	0
"defense response"	GO:0006952	2	AIPGENE28672	0
"defense response"	GO:0006952	2	AIPGENE28756	0
"defense response"	GO:0006952	2	AIPGENE28831	0
"defense response"	GO:0006952	2	AIPGENE29059	1
"defense response"	GO:0006952	2	AIPGENE29086	0
"defense response"	GO:0006952	2	AIPGENE29151	0
"defense response"	GO:0006952	2	AIPGENE29234	1
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE737	1
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE6458	1
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE6459	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE9896	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE18508	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE18555	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE18921	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE19085	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE19087	0
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE20994	1
"negative regulation of synaptic transmission, GABAergic"	GO:0032229	2	AIPGENE25177	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE2129	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE3676	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE3704	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE4076	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE4546	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE5373	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE5963	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE7639	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE8120	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE8597	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE9733	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE13245	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE13579	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE15702	1
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE16647	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE18432	1
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE24839	0
"embryonic digit morphogenesis"	GO:0042733	3	AIPGENE26049	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE133	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE174	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE183	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE266	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE336	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE461	0
"obsolete movement of cell or subcellular component"	GO:0006928	-1	AIPGENE515	0
